| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  NVIDIA A100-SXM4-80GB          Off |   00000000:9B:00.0 Off |                    0 |
| N/A   26C    P0             57W /  400W |       1MiB /  81920MiB |      0%      Default |
|                                         |                        |             Disabled |
+-----------------------------------------+------------------------+----------------------+
                                                                                         
+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
Module load: anaconda/3-2024.10-1
no change     /opt/modules/library/cpu/anaconda/3-2024.10-1/condabin/conda
no change     /opt/modules/library/cpu/anaconda/3-2024.10-1/bin/conda
no change     /opt/modules/library/cpu/anaconda/3-2024.10-1/bin/conda-env
no change     /opt/modules/library/cpu/anaconda/3-2024.10-1/bin/activate
no change     /opt/modules/library/cpu/anaconda/3-2024.10-1/bin/deactivate
no change     /opt/modules/library/cpu/anaconda/3-2024.10-1/etc/profile.d/conda.sh
no change     /opt/modules/library/cpu/anaconda/3-2024.10-1/etc/fish/conf.d/conda.fish
no change     /opt/modules/library/cpu/anaconda/3-2024.10-1/shell/condabin/Conda.psm1
no change     /opt/modules/library/cpu/anaconda/3-2024.10-1/shell/condabin/conda-hook.ps1
no change     /opt/modules/library/cpu/anaconda/3-2024.10-1/lib/python3.12/site-packages/xontrib/conda.xsh
no change     /opt/modules/library/cpu/anaconda/3-2024.10-1/etc/profile.d/conda.csh
modified      /home/aaron.dichoso/.bashrc

==> For changes to take effect, close and re-open your current shell. <==

--------------------training----------------------
/home/aaron.dichoso/.conda/envs/RISNet/lib/python3.8/site-packages/torch/utils/data/dataloader.py:560: UserWarning: This DataLoader will create 20 worker processes in total. Our suggested max number of worker in current system is 8, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(_create_warning_msg(
[2025-07-22 02:30:49.895913] => [Epoch Num: 047/100] => [Global Step: 1060/1150] => [Loss: 0.3158]
[2025-07-22 02:31:06.516199] => [Epoch Num: 047/100] => [Global Step: 1080/1150] => [Loss: 0.4935]
[2025-07-22 02:31:23.116251] => [Epoch Num: 047/100] => [Global Step: 1100/1150] => [Loss: 0.4925]
[2025-07-22 02:31:39.598164] => [Epoch Num: 047/100] => [Global Step: 1120/1150] => [Loss: 0.4750]
[2025-07-22 02:31:55.974525] => [Epoch Num: 047/100] => [Global Step: 1140/1150] => [Loss: 0.3371]
[2025-07-22 02:32:15.615962] => [Epoch Num: 048/100] => [Global Step: 0000/1150] => [Loss: 0.3951]
[2025-07-22 02:32:32.873248] => [Epoch Num: 048/100] => [Global Step: 0020/1150] => [Loss: 0.3670]
[2025-07-22 02:32:49.479264] => [Epoch Num: 048/100] => [Global Step: 0040/1150] => [Loss: 0.4534]
[2025-07-22 02:33:06.089362] => [Epoch Num: 048/100] => [Global Step: 0060/1150] => [Loss: 0.4627]
[2025-07-22 02:33:22.686854] => [Epoch Num: 048/100] => [Global Step: 0080/1150] => [Loss: 0.4838]
[2025-07-22 02:33:39.279986] => [Epoch Num: 048/100] => [Global Step: 0100/1150] => [Loss: 0.6297]
[2025-07-22 02:33:56.180276] => [Epoch Num: 048/100] => [Global Step: 0120/1150] => [Loss: 0.4763]
[2025-07-22 02:34:12.845301] => [Epoch Num: 048/100] => [Global Step: 0140/1150] => [Loss: 0.4433]
[2025-07-22 02:34:29.773485] => [Epoch Num: 048/100] => [Global Step: 0160/1150] => [Loss: 0.4046]
[2025-07-22 02:34:46.368527] => [Epoch Num: 048/100] => [Global Step: 0180/1150] => [Loss: 0.4818]
[2025-07-22 02:35:02.979722] => [Epoch Num: 048/100] => [Global Step: 0200/1150] => [Loss: 0.3749]
[2025-07-22 02:35:19.926090] => [Epoch Num: 048/100] => [Global Step: 0220/1150] => [Loss: 0.6336]
[2025-07-22 02:35:36.535871] => [Epoch Num: 048/100] => [Global Step: 0240/1150] => [Loss: 0.4626]
[2025-07-22 02:35:53.146289] => [Epoch Num: 048/100] => [Global Step: 0260/1150] => [Loss: 0.4675]
[2025-07-22 02:36:10.156253] => [Epoch Num: 048/100] => [Global Step: 0280/1150] => [Loss: 0.4114]
[2025-07-22 02:36:26.748048] => [Epoch Num: 048/100] => [Global Step: 0300/1150] => [Loss: 0.4801]
[2025-07-22 02:36:43.322507] => [Epoch Num: 048/100] => [Global Step: 0320/1150] => [Loss: 0.4319]
[2025-07-22 02:36:59.893375] => [Epoch Num: 048/100] => [Global Step: 0340/1150] => [Loss: 0.3987]
[2025-07-22 02:37:17.072660] => [Epoch Num: 048/100] => [Global Step: 0360/1150] => [Loss: 0.3277]
[2025-07-22 02:37:33.688267] => [Epoch Num: 048/100] => [Global Step: 0380/1150] => [Loss: 0.3670]
[2025-07-22 02:37:50.280208] => [Epoch Num: 048/100] => [Global Step: 0400/1150] => [Loss: 0.4141]
[2025-07-22 02:38:06.849356] => [Epoch Num: 048/100] => [Global Step: 0420/1150] => [Loss: 0.3458]
[2025-07-22 02:38:24.285648] => [Epoch Num: 048/100] => [Global Step: 0440/1150] => [Loss: 0.4049]
[2025-07-22 02:38:40.870442] => [Epoch Num: 048/100] => [Global Step: 0460/1150] => [Loss: 0.3206]
[2025-07-22 02:38:57.463226] => [Epoch Num: 048/100] => [Global Step: 0480/1150] => [Loss: 0.3766]
[2025-07-22 02:39:14.075995] => [Epoch Num: 048/100] => [Global Step: 0500/1150] => [Loss: 0.4678]
[2025-07-22 02:39:30.687271] => [Epoch Num: 048/100] => [Global Step: 0520/1150] => [Loss: 0.3110]
[2025-07-22 02:39:47.319240] => [Epoch Num: 048/100] => [Global Step: 0540/1150] => [Loss: 0.3945]
[2025-07-22 02:40:05.002409] => [Epoch Num: 048/100] => [Global Step: 0560/1150] => [Loss: 0.4549]
[2025-07-22 02:40:21.573696] => [Epoch Num: 048/100] => [Global Step: 0580/1150] => [Loss: 0.2964]
[2025-07-22 02:40:38.140882] => [Epoch Num: 048/100] => [Global Step: 0600/1150] => [Loss: 0.4820]
[2025-07-22 02:40:54.702363] => [Epoch Num: 048/100] => [Global Step: 0620/1150] => [Loss: 0.3968]
[2025-07-22 02:41:11.275553] => [Epoch Num: 048/100] => [Global Step: 0640/1150] => [Loss: 0.3937]
[2025-07-22 02:41:27.828416] => [Epoch Num: 048/100] => [Global Step: 0660/1150] => [Loss: 0.3851]
[2025-07-22 02:41:44.375719] => [Epoch Num: 048/100] => [Global Step: 0680/1150] => [Loss: 0.3981]
[2025-07-22 02:42:02.263973] => [Epoch Num: 048/100] => [Global Step: 0700/1150] => [Loss: 0.3450]
[2025-07-22 02:42:18.841023] => [Epoch Num: 048/100] => [Global Step: 0720/1150] => [Loss: 0.3125]
[2025-07-22 02:42:35.420616] => [Epoch Num: 048/100] => [Global Step: 0740/1150] => [Loss: 0.3959]
[2025-07-22 02:42:51.997442] => [Epoch Num: 048/100] => [Global Step: 0760/1150] => [Loss: 0.4235]
[2025-07-22 02:43:08.571396] => [Epoch Num: 048/100] => [Global Step: 0780/1150] => [Loss: 0.3705]
[2025-07-22 02:43:25.128488] => [Epoch Num: 048/100] => [Global Step: 0800/1150] => [Loss: 0.5583]
[2025-07-22 02:43:41.666824] => [Epoch Num: 048/100] => [Global Step: 0820/1150] => [Loss: 0.4652]
[2025-07-22 02:43:58.240248] => [Epoch Num: 048/100] => [Global Step: 0840/1150] => [Loss: 0.3306]
[2025-07-22 02:44:14.819842] => [Epoch Num: 048/100] => [Global Step: 0860/1150] => [Loss: 0.3755]
[2025-07-22 02:44:33.182501] => [Epoch Num: 048/100] => [Global Step: 0880/1150] => [Loss: 0.3365]
[2025-07-22 02:44:49.766659] => [Epoch Num: 048/100] => [Global Step: 0900/1150] => [Loss: 0.3866]
[2025-07-22 02:45:06.318972] => [Epoch Num: 048/100] => [Global Step: 0920/1150] => [Loss: 0.3283]
[2025-07-22 02:45:22.842649] => [Epoch Num: 048/100] => [Global Step: 0940/1150] => [Loss: 0.4345]
[2025-07-22 02:45:39.396416] => [Epoch Num: 048/100] => [Global Step: 0960/1150] => [Loss: 0.4228]
[2025-07-22 02:45:55.954524] => [Epoch Num: 048/100] => [Global Step: 0980/1150] => [Loss: 0.3774]
[2025-07-22 02:46:12.487964] => [Epoch Num: 048/100] => [Global Step: 1000/1150] => [Loss: 0.5690]
[2025-07-22 02:46:29.037040] => [Epoch Num: 048/100] => [Global Step: 1020/1150] => [Loss: 0.3843]
[2025-07-22 02:46:45.601715] => [Epoch Num: 048/100] => [Global Step: 1040/1150] => [Loss: 0.7074]
[2025-07-22 02:47:02.137783] => [Epoch Num: 048/100] => [Global Step: 1060/1150] => [Loss: 0.3942]
[2025-07-22 02:47:18.702584] => [Epoch Num: 048/100] => [Global Step: 1080/1150] => [Loss: 0.4073]
[2025-07-22 02:47:37.387214] => [Epoch Num: 048/100] => [Global Step: 1100/1150] => [Loss: 0.5200]
[2025-07-22 02:47:53.827471] => [Epoch Num: 048/100] => [Global Step: 1120/1150] => [Loss: 0.3800]
[2025-07-22 02:48:10.160120] => [Epoch Num: 048/100] => [Global Step: 1140/1150] => [Loss: 0.3087]
[2025-07-22 02:48:30.245912] => [Epoch Num: 049/100] => [Global Step: 0000/1150] => [Loss: 0.3928]
[2025-07-22 02:48:47.565848] => [Epoch Num: 049/100] => [Global Step: 0020/1150] => [Loss: 0.4118]
[2025-07-22 02:49:05.021862] => [Epoch Num: 049/100] => [Global Step: 0040/1150] => [Loss: 0.5592]
[2025-07-22 02:49:21.531522] => [Epoch Num: 049/100] => [Global Step: 0060/1150] => [Loss: 0.5018]
[2025-07-22 02:49:38.026918] => [Epoch Num: 049/100] => [Global Step: 0080/1150] => [Loss: 0.3535]
[2025-07-22 02:49:54.524361] => [Epoch Num: 049/100] => [Global Step: 0100/1150] => [Loss: 0.4433]
[2025-07-22 02:50:11.032082] => [Epoch Num: 049/100] => [Global Step: 0120/1150] => [Loss: 0.3745]
[2025-07-22 02:50:27.545509] => [Epoch Num: 049/100] => [Global Step: 0140/1150] => [Loss: 0.5157]
[2025-07-22 02:50:44.088143] => [Epoch Num: 049/100] => [Global Step: 0160/1150] => [Loss: 0.4852]
[2025-07-22 02:51:01.116296] => [Epoch Num: 049/100] => [Global Step: 0180/1150] => [Loss: 0.4965]
[2025-07-22 02:51:18.044490] => [Epoch Num: 049/100] => [Global Step: 0200/1150] => [Loss: 0.3966]
[2025-07-22 02:51:34.527164] => [Epoch Num: 049/100] => [Global Step: 0220/1150] => [Loss: 0.5927]
[2025-07-22 02:51:51.008186] => [Epoch Num: 049/100] => [Global Step: 0240/1150] => [Loss: 0.3030]
[2025-07-22 02:52:07.874431] => [Epoch Num: 049/100] => [Global Step: 0260/1150] => [Loss: 0.4478]
[2025-07-22 02:52:24.360367] => [Epoch Num: 049/100] => [Global Step: 0280/1150] => [Loss: 0.5167]
[2025-07-22 02:52:40.843827] => [Epoch Num: 049/100] => [Global Step: 0300/1150] => [Loss: 0.3884]
[2025-07-22 02:52:57.349287] => [Epoch Num: 049/100] => [Global Step: 0320/1150] => [Loss: 0.4525]
[2025-07-22 02:53:14.426590] => [Epoch Num: 049/100] => [Global Step: 0340/1150] => [Loss: 0.3698]
[2025-07-22 02:53:30.907088] => [Epoch Num: 049/100] => [Global Step: 0360/1150] => [Loss: 0.4489]
[2025-07-22 02:53:47.399426] => [Epoch Num: 049/100] => [Global Step: 0380/1150] => [Loss: 0.3873]
[2025-07-22 02:54:03.894749] => [Epoch Num: 049/100] => [Global Step: 0400/1150] => [Loss: 0.3142]
[2025-07-22 02:54:20.375457] => [Epoch Num: 049/100] => [Global Step: 0420/1150] => [Loss: 0.5249]
[2025-07-22 02:54:37.948485] => [Epoch Num: 049/100] => [Global Step: 0440/1150] => [Loss: 0.4506]
[2025-07-22 02:54:54.733824] => [Epoch Num: 049/100] => [Global Step: 0460/1150] => [Loss: 0.5228]
[2025-07-22 02:55:11.820547] => [Epoch Num: 049/100] => [Global Step: 0480/1150] => [Loss: 0.4083]
[2025-07-22 02:55:29.103699] => [Epoch Num: 049/100] => [Global Step: 0500/1150] => [Loss: 0.3640]
[2025-07-22 02:55:46.348833] => [Epoch Num: 049/100] => [Global Step: 0520/1150] => [Loss: 0.4036]
[2025-07-22 02:56:04.780204] => [Epoch Num: 049/100] => [Global Step: 0540/1150] => [Loss: 0.3564]
[2025-07-22 02:56:22.065497] => [Epoch Num: 049/100] => [Global Step: 0560/1150] => [Loss: 0.3542]
[2025-07-22 02:56:39.452783] => [Epoch Num: 049/100] => [Global Step: 0580/1150] => [Loss: 0.4457]
[2025-07-22 02:56:56.465164] => [Epoch Num: 049/100] => [Global Step: 0600/1150] => [Loss: 0.6015]
[2025-07-22 02:57:13.376609] => [Epoch Num: 049/100] => [Global Step: 0620/1150] => [Loss: 0.4058]
[2025-07-22 02:57:30.153476] => [Epoch Num: 049/100] => [Global Step: 0640/1150] => [Loss: 0.5286]
[2025-07-22 02:57:46.917992] => [Epoch Num: 049/100] => [Global Step: 0660/1150] => [Loss: 0.5209]
[2025-07-22 02:58:04.997660] => [Epoch Num: 049/100] => [Global Step: 0680/1150] => [Loss: 0.3900]
[2025-07-22 02:58:21.771568] => [Epoch Num: 049/100] => [Global Step: 0700/1150] => [Loss: 0.2971]
[2025-07-22 02:58:38.551284] => [Epoch Num: 049/100] => [Global Step: 0720/1150] => [Loss: 0.5150]
[2025-07-22 02:58:55.306853] => [Epoch Num: 049/100] => [Global Step: 0740/1150] => [Loss: 0.4228]
[2025-07-22 02:59:12.058446] => [Epoch Num: 049/100] => [Global Step: 0760/1150] => [Loss: 0.4889]
[2025-07-22 02:59:28.816588] => [Epoch Num: 049/100] => [Global Step: 0780/1150] => [Loss: 0.5152]
[2025-07-22 02:59:45.556347] => [Epoch Num: 049/100] => [Global Step: 0800/1150] => [Loss: 0.3249]
[2025-07-22 03:00:02.311265] => [Epoch Num: 049/100] => [Global Step: 0820/1150] => [Loss: 0.3291]
[2025-07-22 03:00:19.086435] => [Epoch Num: 049/100] => [Global Step: 0840/1150] => [Loss: 0.4765]
[2025-07-22 03:00:37.611386] => [Epoch Num: 049/100] => [Global Step: 0860/1150] => [Loss: 0.4006]
[2025-07-22 03:00:54.393484] => [Epoch Num: 049/100] => [Global Step: 0880/1150] => [Loss: 0.5016]
[2025-07-22 03:01:11.169205] => [Epoch Num: 049/100] => [Global Step: 0900/1150] => [Loss: 0.4107]
[2025-07-22 03:01:27.945793] => [Epoch Num: 049/100] => [Global Step: 0920/1150] => [Loss: 0.3481]
[2025-07-22 03:01:44.715864] => [Epoch Num: 049/100] => [Global Step: 0940/1150] => [Loss: 0.3312]
[2025-07-22 03:02:01.509278] => [Epoch Num: 049/100] => [Global Step: 0960/1150] => [Loss: 0.4884]
[2025-07-22 03:02:18.248576] => [Epoch Num: 049/100] => [Global Step: 0980/1150] => [Loss: 0.4946]
[2025-07-22 03:02:34.984505] => [Epoch Num: 049/100] => [Global Step: 1000/1150] => [Loss: 0.3146]
[2025-07-22 03:02:51.752061] => [Epoch Num: 049/100] => [Global Step: 1020/1150] => [Loss: 0.3721]
[2025-07-22 03:03:08.488115] => [Epoch Num: 049/100] => [Global Step: 1040/1150] => [Loss: 0.2824]
[2025-07-22 03:03:27.323043] => [Epoch Num: 049/100] => [Global Step: 1060/1150] => [Loss: 0.4675]
[2025-07-22 03:03:44.080756] => [Epoch Num: 049/100] => [Global Step: 1080/1150] => [Loss: 0.4294]
[2025-07-22 03:04:00.849308] => [Epoch Num: 049/100] => [Global Step: 1100/1150] => [Loss: 0.4408]
[2025-07-22 03:04:17.543508] => [Epoch Num: 049/100] => [Global Step: 1120/1150] => [Loss: 0.3574]
[2025-07-22 03:04:34.171380] => [Epoch Num: 049/100] => [Global Step: 1140/1150] => [Loss: 0.5978]
[2025-07-22 03:04:55.090449] => [Epoch Num: 050/100] => [Global Step: 0000/1150] => [Loss: 0.5107]
[2025-07-22 03:05:12.289171] => [Epoch Num: 050/100] => [Global Step: 0020/1150] => [Loss: 0.3716]
[2025-07-22 03:05:28.630334] => [Epoch Num: 050/100] => [Global Step: 0040/1150] => [Loss: 0.3368]
[2025-07-22 03:05:44.966164] => [Epoch Num: 050/100] => [Global Step: 0060/1150] => [Loss: 0.5089]
[2025-07-22 03:06:01.311480] => [Epoch Num: 050/100] => [Global Step: 0080/1150] => [Loss: 0.3570]
[2025-07-22 03:06:17.676771] => [Epoch Num: 050/100] => [Global Step: 0100/1150] => [Loss: 0.5356]
[2025-07-22 03:06:34.025011] => [Epoch Num: 050/100] => [Global Step: 0120/1150] => [Loss: 0.5895]
[2025-07-22 03:06:50.363737] => [Epoch Num: 050/100] => [Global Step: 0140/1150] => [Loss: 0.3774]
[2025-07-22 03:07:06.693517] => [Epoch Num: 050/100] => [Global Step: 0160/1150] => [Loss: 0.4572]
[2025-07-22 03:07:23.430735] => [Epoch Num: 050/100] => [Global Step: 0180/1150] => [Loss: 0.4368]
[2025-07-22 03:07:40.067330] => [Epoch Num: 050/100] => [Global Step: 0200/1150] => [Loss: 0.3660]
[2025-07-22 03:07:56.833463] => [Epoch Num: 050/100] => [Global Step: 0220/1150] => [Loss: 0.4381]
[2025-07-22 03:08:13.218857] => [Epoch Num: 050/100] => [Global Step: 0240/1150] => [Loss: 0.3696]
[2025-07-22 03:08:29.606770] => [Epoch Num: 050/100] => [Global Step: 0260/1150] => [Loss: 0.3912]
[2025-07-22 03:08:45.988188] => [Epoch Num: 050/100] => [Global Step: 0280/1150] => [Loss: 0.4305]
[2025-07-22 03:09:02.845958] => [Epoch Num: 050/100] => [Global Step: 0300/1150] => [Loss: 0.5296]
[2025-07-22 03:09:19.237150] => [Epoch Num: 050/100] => [Global Step: 0320/1150] => [Loss: 0.5663]
[2025-07-22 03:09:35.623246] => [Epoch Num: 050/100] => [Global Step: 0340/1150] => [Loss: 0.4153]
[2025-07-22 03:09:52.011665] => [Epoch Num: 050/100] => [Global Step: 0360/1150] => [Loss: 0.3280]
[2025-07-22 03:10:09.193442] => [Epoch Num: 050/100] => [Global Step: 0380/1150] => [Loss: 0.3858]
[2025-07-22 03:10:25.598657] => [Epoch Num: 050/100] => [Global Step: 0400/1150] => [Loss: 0.3923]
[2025-07-22 03:10:42.023931] => [Epoch Num: 050/100] => [Global Step: 0420/1150] => [Loss: 0.4275]
[2025-07-22 03:10:58.429351] => [Epoch Num: 050/100] => [Global Step: 0440/1150] => [Loss: 0.3324]
[2025-07-22 03:11:15.574869] => [Epoch Num: 050/100] => [Global Step: 0460/1150] => [Loss: 0.4543]
[2025-07-22 03:11:31.989582] => [Epoch Num: 050/100] => [Global Step: 0480/1150] => [Loss: 0.4114]
[2025-07-22 03:11:48.387498] => [Epoch Num: 050/100] => [Global Step: 0500/1150] => [Loss: 0.5223]
[2025-07-22 03:12:04.804192] => [Epoch Num: 050/100] => [Global Step: 0520/1150] => [Loss: 0.2992]
[2025-07-22 03:12:21.226089] => [Epoch Num: 050/100] => [Global Step: 0540/1150] => [Loss: 0.3992]
[2025-07-22 03:12:37.644825] => [Epoch Num: 050/100] => [Global Step: 0560/1150] => [Loss: 0.5348]
[2025-07-22 03:12:54.046560] => [Epoch Num: 050/100] => [Global Step: 0580/1150] => [Loss: 0.4029]
[2025-07-22 03:13:11.629669] => [Epoch Num: 050/100] => [Global Step: 0600/1150] => [Loss: 0.4779]
[2025-07-22 03:13:28.036619] => [Epoch Num: 050/100] => [Global Step: 0620/1150] => [Loss: 0.3454]
[2025-07-22 03:13:44.475777] => [Epoch Num: 050/100] => [Global Step: 0640/1150] => [Loss: 0.4194]
[2025-07-22 03:14:00.921634] => [Epoch Num: 050/100] => [Global Step: 0660/1150] => [Loss: 0.3454]
[2025-07-22 03:14:17.338336] => [Epoch Num: 050/100] => [Global Step: 0680/1150] => [Loss: 0.3673]
[2025-07-22 03:14:33.741018] => [Epoch Num: 050/100] => [Global Step: 0700/1150] => [Loss: 0.4762]
[2025-07-22 03:14:50.119179] => [Epoch Num: 050/100] => [Global Step: 0720/1150] => [Loss: 0.3829]
[2025-07-22 03:15:07.963614] => [Epoch Num: 050/100] => [Global Step: 0740/1150] => [Loss: 0.5336]
[2025-07-22 03:15:24.351704] => [Epoch Num: 050/100] => [Global Step: 0760/1150] => [Loss: 0.4946]
[2025-07-22 03:15:40.772686] => [Epoch Num: 050/100] => [Global Step: 0780/1150] => [Loss: 0.4252]
[2025-07-22 03:15:57.164459] => [Epoch Num: 050/100] => [Global Step: 0800/1150] => [Loss: 0.4298]
[2025-07-22 03:16:13.579077] => [Epoch Num: 050/100] => [Global Step: 0820/1150] => [Loss: 0.4432]
[2025-07-22 03:16:30.201219] => [Epoch Num: 050/100] => [Global Step: 0840/1150] => [Loss: 0.4348]
[2025-07-22 03:16:46.840247] => [Epoch Num: 050/100] => [Global Step: 0860/1150] => [Loss: 0.4580]
[2025-07-22 03:17:03.451117] => [Epoch Num: 050/100] => [Global Step: 0880/1150] => [Loss: 0.4904]
[2025-07-22 03:17:20.105432] => [Epoch Num: 050/100] => [Global Step: 0900/1150] => [Loss: 0.3924]
[2025-07-22 03:17:38.633971] => [Epoch Num: 050/100] => [Global Step: 0920/1150] => [Loss: 0.5356]
[2025-07-22 03:17:55.261707] => [Epoch Num: 050/100] => [Global Step: 0940/1150] => [Loss: 0.4230]
[2025-07-22 03:18:11.897799] => [Epoch Num: 050/100] => [Global Step: 0960/1150] => [Loss: 0.3559]
[2025-07-22 03:18:28.488993] => [Epoch Num: 050/100] => [Global Step: 0980/1150] => [Loss: 0.3506]
[2025-07-22 03:18:44.868851] => [Epoch Num: 050/100] => [Global Step: 1000/1150] => [Loss: 0.4491]
[2025-07-22 03:19:01.266512] => [Epoch Num: 050/100] => [Global Step: 1020/1150] => [Loss: 0.4165]
[2025-07-22 03:19:17.673974] => [Epoch Num: 050/100] => [Global Step: 1040/1150] => [Loss: 0.5036]
[2025-07-22 03:19:34.029126] => [Epoch Num: 050/100] => [Global Step: 1060/1150] => [Loss: 0.4308]
[2025-07-22 03:19:50.382553] => [Epoch Num: 050/100] => [Global Step: 1080/1150] => [Loss: 0.4792]
[2025-07-22 03:20:06.761564] => [Epoch Num: 050/100] => [Global Step: 1100/1150] => [Loss: 0.3002]
[2025-07-22 03:20:23.029761] => [Epoch Num: 050/100] => [Global Step: 1120/1150] => [Loss: 0.2908]
[2025-07-22 03:20:41.470941] => [Epoch Num: 050/100] => [Global Step: 1140/1150] => [Loss: 0.3441]
[2025-07-22 03:21:01.196472] => [Epoch Num: 051/100] => [Global Step: 0000/1150] => [Loss: 0.2762]
[2025-07-22 03:21:18.100341] => [Epoch Num: 051/100] => [Global Step: 0020/1150] => [Loss: 0.3967]
[2025-07-22 03:21:34.490843] => [Epoch Num: 051/100] => [Global Step: 0040/1150] => [Loss: 0.2528]
[2025-07-22 03:21:50.873215] => [Epoch Num: 051/100] => [Global Step: 0060/1150] => [Loss: 0.3719]
[2025-07-22 03:22:07.288174] => [Epoch Num: 051/100] => [Global Step: 0080/1150] => [Loss: 0.3354]
[2025-07-22 03:22:23.679549] => [Epoch Num: 051/100] => [Global Step: 0100/1150] => [Loss: 0.4637]
[2025-07-22 03:22:40.062630] => [Epoch Num: 051/100] => [Global Step: 0120/1150] => [Loss: 0.3805]
[2025-07-22 03:22:56.432838] => [Epoch Num: 051/100] => [Global Step: 0140/1150] => [Loss: 0.4614]
[2025-07-22 03:23:12.832473] => [Epoch Num: 051/100] => [Global Step: 0160/1150] => [Loss: 0.4341]
[2025-07-22 03:23:29.225949] => [Epoch Num: 051/100] => [Global Step: 0180/1150] => [Loss: 0.3850]
[2025-07-22 03:23:45.647355] => [Epoch Num: 051/100] => [Global Step: 0200/1150] => [Loss: 0.4057]
[2025-07-22 03:24:02.038878] => [Epoch Num: 051/100] => [Global Step: 0220/1150] => [Loss: 0.3168]
[2025-07-22 03:24:18.430164] => [Epoch Num: 051/100] => [Global Step: 0240/1150] => [Loss: 0.3224]
[2025-07-22 03:24:35.362399] => [Epoch Num: 051/100] => [Global Step: 0260/1150] => [Loss: 0.3435]
[2025-07-22 03:24:51.765918] => [Epoch Num: 051/100] => [Global Step: 0280/1150] => [Loss: 0.4222]
[2025-07-22 03:25:08.175686] => [Epoch Num: 051/100] => [Global Step: 0300/1150] => [Loss: 0.4203]
[2025-07-22 03:25:24.598683] => [Epoch Num: 051/100] => [Global Step: 0320/1150] => [Loss: 0.5290]
[2025-07-22 03:25:41.724364] => [Epoch Num: 051/100] => [Global Step: 0340/1150] => [Loss: 0.3775]
[2025-07-22 03:25:58.123727] => [Epoch Num: 051/100] => [Global Step: 0360/1150] => [Loss: 0.5272]
[2025-07-22 03:26:14.501416] => [Epoch Num: 051/100] => [Global Step: 0380/1150] => [Loss: 0.3047]
[2025-07-22 03:26:30.921654] => [Epoch Num: 051/100] => [Global Step: 0400/1150] => [Loss: 0.4331]
[2025-07-22 03:26:47.327049] => [Epoch Num: 051/100] => [Global Step: 0420/1150] => [Loss: 0.3930]
[2025-07-22 03:27:04.395410] => [Epoch Num: 051/100] => [Global Step: 0440/1150] => [Loss: 0.4887]
[2025-07-22 03:27:20.812509] => [Epoch Num: 051/100] => [Global Step: 0460/1150] => [Loss: 0.4336]
[2025-07-22 03:27:37.210644] => [Epoch Num: 051/100] => [Global Step: 0480/1150] => [Loss: 0.3456]
[2025-07-22 03:27:53.577290] => [Epoch Num: 051/100] => [Global Step: 0500/1150] => [Loss: 0.4585]
[2025-07-22 03:28:10.000888] => [Epoch Num: 051/100] => [Global Step: 0520/1150] => [Loss: 0.3528]
[2025-07-22 03:28:27.295565] => [Epoch Num: 051/100] => [Global Step: 0540/1150] => [Loss: 0.7985]
[2025-07-22 03:28:43.730648] => [Epoch Num: 051/100] => [Global Step: 0560/1150] => [Loss: 0.4902]
[2025-07-22 03:29:00.159543] => [Epoch Num: 051/100] => [Global Step: 0580/1150] => [Loss: 0.6519]
[2025-07-22 03:29:16.551262] => [Epoch Num: 051/100] => [Global Step: 0600/1150] => [Loss: 0.3041]
[2025-07-22 03:29:32.933656] => [Epoch Num: 051/100] => [Global Step: 0620/1150] => [Loss: 0.3059]
[2025-07-22 03:29:49.345523] => [Epoch Num: 051/100] => [Global Step: 0640/1150] => [Loss: 0.4095]
[2025-07-22 03:30:05.758995] => [Epoch Num: 051/100] => [Global Step: 0660/1150] => [Loss: 0.3749]
[2025-07-22 03:30:23.593964] => [Epoch Num: 051/100] => [Global Step: 0680/1150] => [Loss: 0.4147]
[2025-07-22 03:30:40.005199] => [Epoch Num: 051/100] => [Global Step: 0700/1150] => [Loss: 0.3061]
[2025-07-22 03:30:56.402360] => [Epoch Num: 051/100] => [Global Step: 0720/1150] => [Loss: 0.3480]
[2025-07-22 03:31:12.803423] => [Epoch Num: 051/100] => [Global Step: 0740/1150] => [Loss: 0.3654]
[2025-07-22 03:31:29.230917] => [Epoch Num: 051/100] => [Global Step: 0760/1150] => [Loss: 0.4026]
[2025-07-22 03:31:45.681006] => [Epoch Num: 051/100] => [Global Step: 0780/1150] => [Loss: 0.3872]
[2025-07-22 03:32:02.081157] => [Epoch Num: 051/100] => [Global Step: 0800/1150] => [Loss: 0.4479]
[2025-07-22 03:32:18.456022] => [Epoch Num: 051/100] => [Global Step: 0820/1150] => [Loss: 0.3610]
[2025-07-22 03:32:34.826695] => [Epoch Num: 051/100] => [Global Step: 0840/1150] => [Loss: 0.5800]
